northboundVersion,/apiName,headers,httpMethod_api,endpoint_api,jsonBody,southboundVersion,southboundMethod,southBoundVersion_sb,methodName,queryParams,microService,operation,backendVersion,endpoint_sb,responseUnwrapMethod,httpMethod_sb
v1,Verify Password -- DEPREACTED use /password,Session-Id,POST,securitymanagement/verify_password,"{ ""password"" : ""example"" }",V1,verify_password,V1,verify_password,,Password.svc,Verify,V1,Password.svc/V1/Verify,parsed_data,POST
v1,Send Reset Password Email,Session-Id,POST,securitymanagement/send_reset_password_email,"{ ""email"" : ""example"" }",V1,send_reset_password_email,V1,send_reset_password_email,,Password.svc,ResetPasswordEmail,V1,Password.svc/V1/ResetPasswordEmail,parsed_data,POST
v1,Validate Verfication Code,Session-Id,POST,securitymanagement/validate_verification_code,"{ ""code"" : ""example"", ""email"" : ""example"" }",V1,validate_verification_code,V1,validate_verification_code,,Password.svc,ValidateVerificationCode,V1,Password.svc/V1/ValidateVerificationCode,parsed_list_data,POST
v1,Reset Password OTP,Session-Id;Virgin-Device-Id;Accept-Version,POST,password/reset_otp,"{ ""number"" : ""example"" }",V1,reset_password_otp,V1,reset_password_otp,,Password.svc,ResetPasswordOTP,V1,Password.svc/V1/ResetPasswordOTP,parsed_data,POST
v1,set_default_payment_method,Session-Id;Virgin-Device-Id;Accept-Version,POST,payments/set_default_payment_method,"{ ""payment_method_id"" : 123 }",V1,set_default_payment_method,V1,set_default_payment_method,PaymentMethodId,AccountBalance,SetOneOffPaymentMethod,V2,AccountBalance/V2/SetOneOffPaymentMethod,parsed_key_result3,POST
v1,user_payments_methods,Session-Id;Virgin-Device-Id;Accept-Version,GET,payments/user_payments_methods,,V1,user_payments_methods,V1,user_payments_methods,,CreditCard,UserPaymentMethods,V1,CreditCard/V1/UserPaymentMethods,parsed_key_result3,GET
v1,remove_payments_methods,Session-Id;Virgin-Device-Id;Accept-Version,DELETE,payments/remove_payments_methods,"{ ""payment_method_id"" : 123 }",V1,remove_payments_methods,V1,remove_payments_methods,PaymentMethodID,CreditCard,RemovePaymentMethod,V1,CreditCard/V1/RemovePaymentMethod,parsed_key_result3,POST
v1,** Deprecated **,Session-Id;Virgin-Device-Id;Accept-Version,POST,topup/confirm,"{ ""order_id"" : ""example"", ""status"" : ""example"" }",V1,confirm,V1,confirm,,PaymentManagement.svc,ConfirmOnlinePaymentTransaction,V1,PaymentManagement.svc/V1/ConfirmOnlinePaymentTransaction,parsed_data,POST
v1,plan,Session-Id;Virgin-Device-Id;Accept-Version,POST,payments/plans,"{ ""number"" : ""example"", ""transaction_type"" : 123, ""cvv"" : ""example"", ""plan_ids"" : ""example"", ""skip_pending_payment_check"" : true }",V1,plan,V1,plan,MSISDN;transactionType;CVV,PaymentManagement.svc,SubmitPlanTransOnlinePayment,V1,PaymentManagement.svc/V1/SubmitPlanTransOnlinePayment,parsed_data,POST
v1,plan with alias,Session-Id;Virgin-Device-Id;Accept-Version,POST,payments/plans_with_alias,"{ ""alias"" : ""example"", ""cvv"" : ""example"", ""customer_name"" : ""example"" }",V1,plan_with_alias,V1,plan_with_alias,ALIAS;CVV;customerName,CreditCard,PayWRegistration,V1,CreditCard/V1/PayWRegistration,parsed_data,POST
v1,Recharge,Session-Id;Virgin-Device-Id;Accept-Version,POST,payments/recharge,"{ ""number"" : ""example"", ""cvv"" : ""example"", ""amount"" : 123, ""skip_pending_payment_check"" : true }",V1,recharge,V1,recharge,MSISDN;CVV;amount,AccountBalance,RechargeOnlinePayment,V1,AccountBalance/V1/RechargeOnlinePayment,parsed_data,POST
v1,cancel delivery,Session-Id;Virgin-Device-Id;Accept-Version,POST,payments/delivery_cancel,"{ ""reason"" : ""example"", ""cvv"" : ""example"", ""delivery_id"" : ""example"" }",V1,delivery_cancel,V1,delivery_cancel,reason;CVV,ConfirmDelivery.svc,CancelDeliveryOnlinePayment,V2,ConfirmDelivery.svc/V2/CancelDeliveryOnlinePayment,parsed_data,GET
v1,Change the number,Session-Id;Virgin-Device-Id;Accept-Version,POST,payments/change_number,"{ ""old_number"" : ""example"", ""new_number"" : ""example"", ""cvv"" : ""example"" }",V1,change_number,V1,change_number,oldnumber;newnumber;CVV,ChangeNumber.svc,ChangeNumberOnlinePayment,V1,ChangeNumber.svc/V1/ChangeNumberOnlinePayment,parsed_data,GET
v1,Get Payments,Session-Id;Virgin-Device-Id;Accept-Version,GET,payments/pending,,V1,pending,V1,pending,,PaymentManagement.svc,GetPendingPayments,V1,PaymentManagement.svc/V1/GetPendingPayments,parsed_key_results,GET
v1,register card with recharge,Session-Id;Virgin-Device-Id;Accept-Version,POST,payments/register_card_with_recharge,"{ ""alias"" : ""example"", ""cvv"" : ""example"", ""customer_name"" : ""example"" }",V1,register_card_with_recharge,V1,register_card_with_recharge,ALIAS;CVV;customerName,CreditCard,RegisterCardWithRecharge,V1,CreditCard/V1/RegisterCardWithRecharge,parsed_data,POST
v1,Cart  Count,Session-Id;Virgin-Device-Id;Accept-Version,GET,payments/cart_items_count,,V1,cart_items_count,V1,cart_items_count,,Plans,CartItemsCount,V1,Plans/V1/CartItemsCount,parsed_key_results,GET
v1,Pay ESIM,Session-Id;Virgin-Device-Id;Accept-Version,POST,payments/pay_esim,"{ ""payment_method_id"" : 123, ""cvv"" : ""example"", ""number"" : ""example"" }",V1,pay_esim,V1,pay_esim,PaymentMethodId;CVV;MSISDN,CreditCard,PayForEsim,V1,CreditCard/V1/PayForEsim,parsed_data,POST
v1,[OMAN ONLY] recharge_using_debit_card,Session-Id;Virgin-Device-Id;Accept-Version,POST,payments/recharge_using_debit_card,"{ ""amount"" : 1.23, ""number"" : ""example"" }",V1,recharge_using_debit_card,V1,recharge_using_debit_card,MSISDN;PaymentAmount,AccountBalance,RechargeUsingDebitCardWeb,V2,AccountBalance/V2/RechargeUsingDebitCardWeb,parsed_key_result3,POST
v1,[OMAN ONLY] confirm_recharge_using_debit_card,Session-Id;Virgin-Device-Id;Accept-Version,POST,payments/confirm_recharge_using_debit_card,"{ ""order_id"" : ""example"", ""status"" : ""example"", ""number"" : ""example"" }",V1,confirm_recharge_using_debit_card,V1,confirm_recharge_using_debit_card,MSISDN;OrderID;Status,AccountBalance,ConfirmRechargeUsingDebitCardWeb,V2,AccountBalance/V2/ConfirmRechargeUsingDebitCardWeb,parsed_key_result3,POST
v1,Pay Onboarding,Session-Id;Virgin-Device-Id;Accept-Version,POST,payments/pay_onboarding,"{ ""alias_"" : ""example"", ""customer_name"" : ""example"", ""cvv"" : ""example"", ""save_card"" : true, ""auto_topup"" : true }",V1,payOnboarding,V1,payOnboarding,ALIAS;CustomerName;CVV;SaveCard;AutoTopup,CreditCard,PayOnboarding,V1,CreditCard/V1/PayOnboarding,parsed_key_result3,POST
v1,Pay Selfcare,Session-Id;Virgin-Device-Id;Accept-Version,POST,payments/pay_selfcare,"{ ""number"" : ""example"", ""amount"" : ""example"", ""alias_"" : ""example"", ""customer_name"" : ""example"", ""cvv"" : ""example"", ""save_card"" : true, ""skip"" : true }",V1,paySelfcare,V1,paySelfcare,MSISDN;Amount;ALIAS;CustomerName;CVV;SaveCard;skipPendingPaymentCheck,AccountBalance,PaySelfcare,V2,AccountBalance/V2/PaySelfcare,parsed_key_result3,POST
v1,KNET Payment,Session-Id;Virgin-Device-Id;Accept-Version,POST,payments/knet_payment,"{ ""number"" : ""example"", ""amount"" : ""example"", ""process"" : ""example"" }",V1,knet_payment,V1,knet_payment,MSISDN;Amount;Process,CreditCard,KNETPayment,V1,CreditCard/V1/KNETPayment,parsed_key_result3,POST
v1,Confirm Zero Payment,Session-Id;Virgin-Device-Id;Accept-Version,POST,payments/confirm_zero_payment,,V1,confirm_zero_payment,V1,confirm_zero_payment,,CreditCard,ConfirmZeroPayment,V1,CreditCard/V1/ConfirmZeroPayment,parsed_key_result3,POST
v1,Complete Onboarding Payment,Session-Id;Virgin-Device-Id;Accept-Version,POST,payments/complete_onboarding_payment,"{ ""cvv"" : ""example"", ""payment_method_id"" : ""example"" }",V1,CompleteOnboardingPayment,V1,CompleteOnboardingPayment,CVV;PaymentMethodId,CreditCard,CompleteOnboardingPayment,V1,CreditCard/V1/CompleteOnboardingPayment,parsed_key_result3,POST
v1,KnetOnlineOneOff,Session-Id;Virgin-Device-Id;Accept-Version,POST,payments/knet_online_one_off,"{ ""number"" : ""example"", ""amount"" : ""example"" }",V1,KnetOnlineOneOff,V1,KnetOnlineOneOff,MSISDN;Amount,AccountBalance,KnetOnlineOneOff,V2,AccountBalance/V2/KnetOnlineOneOff,parsed_key_result3,POST
v1,Check authorization,Session-Id;Virgin-Device-Id;Accept-Version,GET,payments/check_authorization_status,,V1,checkAuthorizationStatus,V1,checkAuthorizationStatus,,CreditCard,checkAuthorizeStatus,V1,CreditCard/V1/checkAuthorizeStatus,parsed_key_result3,GET
v1,get PAYG data,Session-Id;Virgin-Device-Id;Accept-Version,GET,plan/plans/PAYG,,V1,get_payg_data,V1,get_payg_data,,PAYGManagement,PAYGData,V1,PAYGManagement/V1/PAYGData,parsed_key_results,GET
v1,get PAYG data,Session-Id;Virgin-Device-Id;Accept-Version,GET,plan/plans/PAYG,enable=true,V1,post_payg_data,V1,post_payg_data,IsActivate,PAYGManagement,PAYGData,V1,PAYGManagement/V1/PAYGData,parsed_key_results,POST
v1,Update Auto Renew,Session-Id;Virgin-Device-Id;Accept-Version,POST,plan/plans/update_auto_renew,"{ ""number"" : ""example"", ""is_enable"" : true, ""subscription_id"" : ""example"" }",V1,update_auto_renew,V1,update_auto_renew,MSISDN;IsEnable;SubscriptionId,plans,UpdateAutoRenew,V3,plans/V3/UpdateAutoRenew,parsed_key_results,POST
v1,PAYG Rates,Session-Id;Virgin-Device-Id;Accept-Version,GET,plan/plans/payg_rates,number=example,V1,payg_rates,V1,payg_rates,MSISDN,PAYGManagement,PAYGRates,V1,PAYGManagement/V1/PAYGRates,parsed_key_results,GET
v1,get PAYG Roaming data,Session-Id;Virgin-Device-Id;Accept-Version,GET,plan/plans/PAYG,,V1,get_roaming_payg_data,V1,get_roaming_payg_data,,PAYGManagement,RoamingPAYGData,V1,PAYGManagement/V1/RoamingPAYGData,parsed_key_results,GET
v1,Post PAYG Roaming data,Session-Id;Virgin-Device-Id;Accept-Version,POST,plan/plans/post_roaming_payg_data,"{ ""activate"" : true }",V1,post_roaming_payg_data,V1,post_roaming_payg_data,Activate,PAYGManagement,RoamingPAYGData,V1,PAYGManagement/V1/RoamingPAYGData,parsed_key_results,POST
v1,Summary,Session-Id;Virgin-Device-Id;Accept-Version,GET,plan_pool/summary,number=example&type=example,V1,summary,V1,summary,isIncludePromotion,plans,confirmation,V2,plans/V2/confirmation,parsed_key_results,GET
v1,Get Package Pricing,Session-Id;Virgin-Device-Id;Accept-Version,GET,plan/plans/package_pricing,,V1,package_pricing,V1,package_pricing,MSISDN,Pakages,Pricing,V1,Pakages/V1/Pricing,parsed_key_results,GET
v1,Get Starter Plan,Session-Id;Virgin-Device-Id;Accept-Version,GET,plan/plans/starter,include_optional_promotions=true,V1,starter_plan,V1,starter_plan,,GetStarterPlan.svc,GetPlanData,V1,GetStarterPlan.svc/V1/GetPlanData,parsed_list_data,GET
v1,Available plans,Session-Id;Virgin-Device-Id;Accept-Version,GET,plan/plans/available,plan_types=example&number=example&include_vanity_plan=true,V1,available_plans,V1,available_plans,serviceTypes,Available,Plans,V1,Available/V1/Plans,parsed_key_results,GET
v1,Reactivate Plans,Session-Id;Virgin-Device-Id,POST,plan/plans/reactivate,"{ ""number"" : ""example"" }",V1,reactivate_plans,V1,reactivate_plans,MSISDN,Available,RetryRenewal,V1,Available/V1/RetryRenewal,parsed_key_results,POST
v1,Subscribe to plans,Session-Id;Virgin-Device-Id;Accept-Version,POST,plan/,"{ ""number"" : ""example"", ""plan_id"" : 123 }",V1,subscribe,V1,subscribe,MSISDN;PlanID,Plans,Subscription,V1,Plans/V1/Subscription,parsed_key_result3,POST
v1,UnSubscribe from plans,Session-Id,DELETE,plan/plans/,"{ ""number"" : ""example"", ""plan_ids"" : ""example"" }",V1,unsubscribe,V1,unsubscribe,MSISDN;ID,SubscribePlans.svc,Unsubscribe,V1,SubscribePlans.svc/V1/Unsubscribe,parsed_data,GET
v1,Change plan,Session-Id;Virgin-Device-Id;Accept-Version,PUT,plan/plans/,"{ ""number"" : ""example"", ""new_plan_ids"" : ""example"", ""product_code"" : ""example"", ""promotion_codes"" : ""example"" }",V1,change,V1,change,MSISDN;newID;PromotionCodes,Change.svc,Plan,V3,Change.svc/V3/Plan,parsed_key_results,POST
v1,Package Price,Session-Id,GET,plan/plans/package_price,number=example&subscription_ids=example,V1,package_price,V1,package_price,MSISDN;subscriptionTypeIDs,GetPlans.svc,GetPackagePrice,V1,GetPlans.svc/V1/GetPackagePrice,parsed_key_results,GET
v1,Save Predefined Bundle,Session-Id,POST,plan/plans/save_predefined_bundle,"{ ""bundle_id"" : ""example"" }",V1,save_predefined_bundle,V1,save_predefined_bundle,ID,SubscribePreDefinedBundle.svc,SaveSelectedPreDefinedBundle,V1,SubscribePreDefinedBundle.svc/V1/SaveSelectedPreDefinedBundle,parsed_data,GET
v1,Get Available Roaming Data Plans,Session-Id;Virgin-Device-Id;Accept-Version,GET,plan/plans/available_roaming_plans,,V1,get_available_roaming_data_plans,V1,get_available_roaming_data_plans,,RoamingPlans.svc,Data,V1,RoamingPlans.svc/V1/Data,parsed_key_results,GET
v1,Get Current Roaming Data Plans,Session-Id,GET,plan/plans/current_roaming_plans,number=example,V1,get_current_roaming_plans,V1,get_current_roaming_plans,MSISDN,RoamingPlans.svc,Current,V1,RoamingPlans.svc/V1/Current,parsed_key_results,GET
v1,Get Saved Plans List,Session-Id;Accept-Version;Virgin-Device-Id,GET,plan/plans/saved_plans/,,V1,get_saved_plans,V1,get_saved_plans,,Plans.svc,Saved,V1,Plans.svc/V1/Saved,parsed_key_results,GET
v1,Has Eligible Plan for Upgrade,Session-Id;Virgin-Device-Id;Accept-Version,GET,plan/plans/has_eligible_plan_for_update,number=example,V1,has_eligible_plan_for_update,V1,has_eligible_plan_for_update,MSISDN,Change,HasEligiblePlanForUpdate,V2,Change/V2/HasEligiblePlanForUpdate,parsed_key_result3,GET
v1,Available plans And Bundles,Session-Id,GET,plan/plans/available_and_bundles,plan_types=example&number=example,V1,available_and_bundles,V1,available_and_bundles,MSISDN;serviceTypes,GetPlans.svc,GetAvailablePlansWithBundles,V1,GetPlans.svc/V1/GetAvailablePlansWithBundles,parsed_list_data,GET
v1,change info,Session-Id;Virgin-Device-Id;Accept-Version,GET,plan/plans/change_info,plan_ids=example&number=example,V1,is_upgrade_plan,V1,is_upgrade_plan,DistinationPlanIds;MSISDN,Change,IsUpgradePlan,V1,Change/V1/IsUpgradePlan,parsed_key_results,GET
v1,upgrade,Session-Id;Virgin-Device-Id;Accept-Version,POST,plan/plans/change_now,"{ ""plan_ids"" : ""example"", ""number"" : ""example"", ""promotion_codes"" : ""example"" }",V1,upgrade,V1,upgrade,DistinationPlanIds;MSISDN;PromotionCodes,Change,UpgradePlan,V3,Change/V3/UpgradePlan,parsed_key_results,POST
v1,renew_now,Session-Id;Accept-Version;Virgin-Device-Id,POST,plan/plans/renew_now,"{ ""number"" : ""example"", ""promotion_codes"" : ""example"" }",V1,renew_now,V1,renew_now,MSISDN;PromotionCodes,Change,ReNewNow,V2,Change/V2/ReNewNow,parsed_key_results,POST
v1,*******[Deprecated]*******  countries_rates,Session-Id;Virgin-Device-Id;Accept-Version,GET,plan/plans/countries_rates,country_iso3=example,V1,countries_rates,V1,countries_rates,iso3,International,CountryRates,V1,International/V1/CountryRates,parsed_key_results2,GET
v1,*******[Deprecated]*******  All countries_rates,Session-Id;Virgin-Device-Id;Accept-Version,GET,plan/plans/all_countries_rates,iso3_codes=example,V1,all_countries_rates,V1,all_countries_rates,isoCodes,International,CountriesRates,V1,International/V1/CountriesRates,parsed_key_results2,GET
v1,Plan status,Session-Id;Virgin-Device-Id;Accept-Version,GET,plan/plans/status,number=example&service_type=example,V1,plan_status,V1,plan_status,MSISDN;ServiceType,Available,GetContentSubscriptionStatus,V4,Available/V4/GetContentSubscriptionStatus,parsed_key_result3,GET
v1,Delete Subscription,Session-Id;Virgin-Device-Id;Accept-Version,DELETE,plan/plans/subscription,"{ ""number"" : ""example"", ""subscription_id"" : ""example"" }",V1,stop_subscription_renewal,V1,stop_subscription_renewal,MSISDN;SubscriptionId,Available,StopSubscriptionRenewal,V4,Available/V4/StopSubscriptionRenewal,parsed_key_result3,POST
v1,retry subscription renewal,Session-Id;Virgin-Device-Id;Accept-Version,POST,plan/plans/retry_subscription_renewal,"{ ""number"" : ""example"", ""subscription_id"" : 123 }",V1,retry_subscription_renewal,V1,retry_subscription_renewal,MSISDN;SubscriptionId,Plans,RetrySubscriptionRenewal,V3,Plans/V3/RetrySubscriptionRenewal,parsed_key_result3,POST
v1,activate promo now,Session-Id;Virgin-Device-Id;Accept-Version,POST,plan/plans/activate_promo_now,"{ ""number"" : ""example"", ""promotion_id"" : ""example"" }",V1,activate_promo_now,V1,activate_promo_now,MSISDN;PromotionId,Plans,ActivatePromotionNow,V3,Plans/V3/ActivatePromotionNow,parsed_key_result3,POST
v1,Confirm Renew Plan,Session-Id;Virgin-Device-Id;Accept-Version,POST,plan/plans/confirm_renew_now,"{ ""number"" : ""example"", ""promo_code"" : ""example"", ""password"" : ""example"" }",V1,confirm_renew_now,V1,confirm_renew_now,MSISDN;PromotionCodes;Password,Change,ConfirmRenewNow,V2,Change/V2/ConfirmRenewNow,parsed_key_result3,POST
v1,Activate Service Bundle,Session-Id;Virgin-Device-Id;Accept-Version,POST,plan/plans/activate_service_bundle,"{ ""number"" : ""example"", ""service_id"" : 123 }",V1,activate_service_bundle,V1,activate_service_bundle,MSISDN;ServiceID,Plans,ActivateServiceBundle,V3,Plans/V3/ActivateServiceBundle,parsed_key_result3,POST
v1,Switch Content Service,Session-Id;Virgin-Device-Id;Accept-Version,POST,plan/plans/switch_content_service,"{ ""from_servise_id"" : 123, ""to_servise_id"" : 123, ""number"" : ""example"", ""promo_code"" : ""example"" }",V1,switch_content_service,V1,switch_content_service,fromServiseId;ToServiseId;MSISDN;promotionCode,Available,SwitchContentService,v4,Available/v4/SwitchContentService,parsed_key_result3,POST
v1,Avaliable Content Services,Session-Id;Virgin-Device-Id;Accept-Version,GET,plan/plans/content_services,number=example&plan_ids=example,V1,content_services,V1,content_services,MSISDN;selectedSubscriptionTypeIDs,Available,AvaliableContentServices,v4,Available/v4/AvaliableContentServices,parsed_key_result3,GET
v1,Schedule Pause Plan,Session-Id;Virgin-Device-Id;Accept-Version,POST,plan_pause/,"{ ""number"" : ""example"" }",V1,schedule_pause_plan,V1,schedule_pause_plan,MSISDN,Pause,Plan,V2,Pause/V2/Plan,parsed_key_results,POST
v1,Cancel Pause Plan,Session-Id;Virgin-Device-Id;Accept-Version,DELETE,plan_pause/,"{ ""number"" : ""example"", ""subscription_id"" : ""example"" }",V1,cancel_pause_plan,V1,cancel_pause_plan,MSISDN;subscriptionId,Pause,CancelSchedule,V2,Pause/V2/CancelSchedule,parsed_key_results,POST
v1,Resume Pause Plan,Session-Id;Virgin-Device-Id;Accept-Version,POST,plan_pause/resume,"{ ""number"" : ""example"", ""plan_ids"" : ""example"", ""promotion_codes"" : ""example"" }",V1,resume_pause_plan,V1,resume_pause_plan,MSISDN;planIDs;PromotionCodes,Pause.svc,Resume,V2,Pause.svc/V2/Resume,parsed_key_results,POST
v1,Summary,Session-Id;Virgin-Device-Id;Accept-Version,GET,plan_pool/summary,number=example&type=example,V1,summary,V1,summary,MSISDN;ServiceType,PlanShare,Summary,V1,PlanShare/V1/Summary,parsed_key_result3,GET
v1,Request more data,Session-Id;Virgin-Device-Id;Accept-Version,POST,plan_pool/request_more_data,"{ ""number"" : ""example"", ""customer_number"" : ""example"" }",V1,request_more_data,V1,request_more_data,MSISDN;CustomerMSISDN,PlanShare,RequestMoreData,V1,PlanShare/V1/RequestMoreData,parsed_key_result3,POST
v1,add_plan_notify,Session-Id;Virgin-Device-Id;Accept-Version,POST,plan_pool/add_plan_notify,"{ ""number"" : ""example"", ""user_number"" : ""example"" }",V1,add_plan_notify,V1,add_plan_notify,MSISDN;UserMSISDN,PlanShare,NotifyUserToAddPlan,V1,PlanShare/V1/NotifyUserToAddPlan,parsed_key_result3,POST
v1,set_main_number,Session-Id;Virgin-Device-Id;Accept-Version,POST,plan_pool/set_main_number,"{ ""number"" : ""example"" }",V1,set_main_number,V1,set_main_number,MSISDN,PlanShare,MainNumber,V1,PlanShare/V1/MainNumber,parsed_key_result3,POST
v1,consumer_status,Session-Id;Virgin-Device-Id;Accept-Version,GET,plan_pool/consumer_status,number=example&service_type=example,V1,consumer_status,V1,consumer_status,MSISDN;ServiceType,PlanShare,Consumer,V1,PlanShare/V1/Consumer,parsed_key_result3,GET
v1,Delete Plan Pool,Session-Id;Virgin-Device-Id;Accept-Version,DELETE,plan_pool/,"{ ""number"" : ""example"", ""plan_share_id"" : 123 }",V1,delete_plan_pool,V1,delete_plan_pool,MSISDN;PlanShareId,PlanShare,Delete,V1,PlanShare/V1/Delete,parsed_key_result3,DELETE
v1,Get Plan Share Status,Session-Id;Virgin-Device-Id;Accept-Version,GET,plan_pool/status,number=example&service_type=example,V1,status,V1,status,MSISDN;ServiceType,PlanShare,Status,V1,PlanShare/V1/Status,parsed_key_result3,GET
v1,Get Suspenssion,Session-Id;Virgin-Device-Id;Accept-Version,GET,plan_suspenssion/suspend,number=example,V1,get_suspenssion,V1,get_suspenssion,MSISDN,PlanSuspenssion,Suspend,V1,PlanSuspenssion/V1/Suspend,parsed_key_result3,GET
v1,Post Suspenssion,Session-Id;Virgin-Device-Id;Accept-Version,POST,plan_suspenssion/suspend,"{ ""number"" : ""example"" }",V1,post_suspenssion,V1,post_suspenssion,MSISDN,PlanSuspenssion,Suspend,V1,PlanSuspenssion/V1/Suspend,parsed_key_result3,POST
v1,Post Extension,Session-Id;Virgin-Device-Id;Accept-Version,POST,plan_suspenssion/extension,"{ ""number"" : ""example"" }",V1,post_extention,V1,post_extention,MSISDN,PlanSuspenssion,Extention,V1,PlanSuspenssion/V1/Extention,parsed_key_result3,POST
v1,Remove Suspenssion,Session-Id;Virgin-Device-Id;Accept-Version,DELETE,plan_suspenssion/suspend,"{ ""number"" : ""example"" }",V1,delete_suspenssion,V1,delete_suspenssion,MSISDN,PlanSuspenssion,Suspend,V1,PlanSuspenssion/V1/Suspend,parsed_key_result3,DELETE
v1,Remove Extension,Session-Id;Virgin-Device-Id;Accept-Version,DELETE,plan_suspenssion/extension,"{ ""number"" : ""example"" }",V1,delete_extention,V1,delete_extention,MSISDN,PlanSuspenssion,Extention,V1,PlanSuspenssion/V1/Extention,parsed_key_result3,DELETE
v1,Get postpaid bills,Session-Id;Virgin-Device-Id;Accept-Version,GET,postpaid_bills/list,number=example&no_of_bills=123,V1,get_postpaid_bills,V1,get_postpaid_bills,MSISDN;NumberOfRecords,PostPaidBillManagment,InvoicesList,V1,PostPaidBillManagment/V1/InvoicesList,parsed_key_result3,GET
v1,Get pending postpaid bills,Session-Id;Virgin-Device-Id;Accept-Version,GET,postpaid_bills/pending_bills,invoice_number=example,V1,pending_invoices_details,V1,pending_invoices_details,InvoiceNo;,PostPaidBillManagment,PendingInvoiceDetails,V1,PostPaidBillManagment/V1/PendingInvoiceDetails,parsed_key_result3,GET
v1,Download postpaid bill,Session-Id;Virgin-Device-Id;Accept-Version,GET,postpaid_bills/download,invoice_number=example,V1,download_bill,V1,download_bill,InvoiceNo,PostPaidBillManagment,DownloadBillInvoice,V1,PostPaidBillManagment/V1/DownloadBillInvoice,parsed_key_result3,GET
v1,Pay bill with Saved payment method,Session-Id;Virgin-Device-Id;Accept-Version,POST,postpaid_bills/pay_bill,"{ ""number"" : ""example"", ""amount"" : 1.23, ""payment_method_id"" : 123 }",V1,pay_bill,V1,pay_bill,MSISDN;amount;PaymentMethodId,PostPaidBillManagment,OfflineBillPayment,V1,PostPaidBillManagment/V1/OfflineBillPayment,parsed_key_result3,POST
v1,Pay bill with new card,Session-Id;Virgin-Device-Id;Accept-Version,POST,postpaid_bills/pay_with_new_card,"{ ""number"" : ""example"", ""amount"" : 1.23, ""customer_name"" : ""example"", ""skip_pending_payment"" : true, ""save_card"" : true, ""alias"" : ""example"", ""cvv"" : ""example"" }",V1,pay_bill_with_card,V1,pay_bill_with_card,MSISDN;amount;CustomerName;skipPendingPaymentCheck;SaveCard;ALIAS;CVV,PostPaidBillManagment,OnlineBillPayment,V1,PostPaidBillManagment/V1/OnlineBillPayment,parsed_key_result3,POST
v1,Pay bill with new card Web,Session-Id;Virgin-Device-Id;Accept-Version,POST,postpaid_bills/pay_with_new_card_web,"{ ""number"" : ""example"", ""amount"" : 1.23, ""alias"" : ""example"" }",V1,pay_with_new_card_web,V1,pay_with_new_card_web,MSISDN;amount;ALIAS;,PostPaidBillManagment,OnlineBillPaymentForWeb,V1,PostPaidBillManagment/V1/OnlineBillPaymentForWeb,parsed_key_result3,POST
v1,Pay bill with Apple Pay,Session-Id;Virgin-Device-Id;Accept-Version,POST,postpaid_bills/pay_with_apple,"{ ""apple_data"" : ""example"", ""apple_signature"" : ""example"", ""apple_transactionId"" : ""example"", ""apple_ephemeralPublicKey"" : ""example"", ""apple_publicKeyHash"" : ""example"", ""apple_displayName"" : ""example"", ""apple_network"" : ""example"", ""apple_type"" : ""example"", ""apple_application_data"" : ""example"", ""number"" : ""example"", ""amount"" : 1.23 }",V1,pay_bill_with_apple_pay,V1,pay_bill_with_apple_pay,apple_data;apple_signature;apple_transactionId;apple_ephemeralPublicKey;apple_publicKeyHash;apple_displayName;apple_network;apple_type;Apple_ApplicationData;MSISDN;amount,PostPaidBillManagment,OnlineBillPaymentApplePay,V1,PostPaidBillManagment/V1/OnlineBillPaymentApplePay,parsed_key_result3,POST
v1,Pay bill with Apple Pay Web,Session-Id;Virgin-Device-Id;Accept-Version,POST,postpaid_bills/pay_with_apple_web,"{ ""apple_data"" : ""example"", ""apple_signature"" : ""example"", ""apple_transactionId"" : ""example"", ""apple_ephemeralPublicKey"" : ""example"", ""apple_publicKeyHash"" : ""example"", ""apple_displayName"" : ""example"", ""apple_network"" : ""example"", ""apple_type"" : ""example"", ""apple_application_data"" : ""example"", ""number"" : ""example"", ""amount"" : 1.23 }",V1,pay_bill_with_apple_pay_web,V1,pay_bill_with_apple_pay_web,apple_data;apple_signature;apple_transactionId;apple_ephemeralPublicKey;apple_publicKeyHash;apple_displayName;apple_network;apple_type;Apple_ApplicationData;MSISDN;amount,PostPaidBillManagment,OnlineBillPaymentApplePayForWeb,V1,PostPaidBillManagment/V1/OnlineBillPaymentApplePayForWeb,parsed_key_result3,POST
v1,Bill payment confirmation,Session-Id;Virgin-Device-Id;Accept-Version,POST,postpaid_bills/bill_pay_confirmation,"{ ""order_id"" : ""example"", ""status"" : ""example"" }",V1,confirm_bill_payment,V1,confirm_bill_payment,orderId;status,PostPaidBillManagment,ConfirmOnlineBillPayment,V1,PostPaidBillManagment/V1/ConfirmOnlineBillPayment,parsed_key_result3,POST
v1,Bill payment confirmation Web,Session-Id;Virgin-Device-Id;Accept-Version,POST,postpaid_bills/bill_pay_confirmation_web,"{ ""order_id"" : ""example"", ""status"" : ""example"" }",V1,confirm_bill_payment_web,V1,confirm_bill_payment_web,orderId;Statusid,PostPaidBillManagment,BillPaymentConfirmationForWeb,V1,PostPaidBillManagment/V1/BillPaymentConfirmationForWeb,parsed_key_result3,POST
